associated_id,term,type
P26393,Glucose-1-phosphate thymidylyltransferase,gene_common_name
P26393,rmlA,gene_symbol
P26393,Glucose-1-phosphate thymidylyltransferase,gene_common_name
P26393,rmlA,gene_symbol
P26394,"dTDP-4-dehydrorhamnose 3,5-epimerase",gene_common_name
P26394,rfbC,gene_symbol
P26396,Glucose-1-phosphate cytidylyltransferase,gene_common_name
P26396,rfbF,gene_symbol
P26397,"CDP-glucose 4,6-dehydratase",gene_common_name
P26397,rfbG,gene_symbol
P26397,"CDP-glucose 4,6-dehydratase",gene_common_name
P26397,rfbG,gene_symbol
P26439,3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 2,gene_common_name
P26439,HSD3B2,gene_symbol
P26439,3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 2,gene_common_name
P26439,HSD3B2,gene_symbol
P26440,"Isovaleryl-CoA dehydrogenase, mitochondrial",gene_common_name
P26440,IVD,gene_symbol
P26440,"Isovaleryl-CoA dehydrogenase, mitochondrial",gene_common_name
P26440,IVD,gene_symbol
P26447,Protein S100-A4,gene_common_name
P26447,S100A4,gene_symbol
P26447,Protein S100-A4,gene_common_name
P26447,S100A4,gene_symbol
P26466,Maltoporin,gene_common_name
P26466,lamB,gene_symbol
P26514,"Endo-1,4-beta-xylanase A",gene_common_name
P26514,xlnA,gene_symbol
P26514,"Endo-1,4-beta-xylanase A",gene_common_name
P26514,xlnA,gene_symbol
P26514,"Endo-1,4-beta-xylanase A",gene_common_name
P26514,xlnA,gene_symbol
P26572,"Alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase",gene_common_name
P26572,MGAT1,gene_symbol
P26602,Chorismate pyruvate-lyase,gene_common_name
P26602,ubiC,gene_symbol
P26602,Chorismate pyruvate-lyase,gene_common_name
P26602,ubiC,gene_symbol
P26639,"Threonine--tRNA ligase, cytoplasmic",gene_common_name
P26639,TARS,gene_symbol
P26640,Valine--tRNA ligase,gene_common_name
P26640,VARS,gene_symbol
P26660,Genome polyprotein,gene_common_name
P26660,NA,gene_symbol
P26660,Genome polyprotein,gene_common_name
P26660,NA,gene_symbol
P26661,Genome polyprotein,gene_common_name
P26661,NA,gene_symbol
P26662,Genome polyprotein,gene_common_name
P26662,NA,gene_symbol
P26662,Genome polyprotein,gene_common_name
P26662,NA,gene_symbol
P26663,Genome polyprotein,gene_common_name
P26663,NA,gene_symbol
P26663,Genome polyprotein,gene_common_name
P26663,NA,gene_symbol
P26663,Genome polyprotein,gene_common_name
P26663,NA,gene_symbol
P26663,Genome polyprotein,gene_common_name
P26663,NA,gene_symbol
P26663,Genome polyprotein,gene_common_name
P26663,NA,gene_symbol
P26663,Genome polyprotein,gene_common_name
P26663,NA,gene_symbol
P26663,Genome polyprotein,gene_common_name
P26663,NA,gene_symbol
P26663,Genome polyprotein,gene_common_name
P26663,NA,gene_symbol
P26663,Genome polyprotein,gene_common_name
P26663,NA,gene_symbol
P26663,Genome polyprotein,gene_common_name
P26663,NA,gene_symbol
P26663,Genome polyprotein,gene_common_name
P26663,NA,gene_symbol
P26663,Genome polyprotein,gene_common_name
P26663,NA,gene_symbol
P26663,Genome polyprotein,gene_common_name
P26663,NA,gene_symbol
P26663,Genome polyprotein,gene_common_name
P26663,NA,gene_symbol
P26663,Genome polyprotein,gene_common_name
P26663,NA,gene_symbol
P26663,Genome polyprotein,gene_common_name
P26663,NA,gene_symbol
P26663,Genome polyprotein,gene_common_name
P26663,NA,gene_symbol
P26663,Genome polyprotein,gene_common_name
P26663,NA,gene_symbol
P26663,Genome polyprotein,gene_common_name
P26663,NA,gene_symbol
P26663,Genome polyprotein,gene_common_name
P26663,NA,gene_symbol
P26663,Genome polyprotein,gene_common_name
P26663,NA,gene_symbol
P26663,Genome polyprotein,gene_common_name
P26663,NA,gene_symbol
P26663,Genome polyprotein,gene_common_name
P26663,NA,gene_symbol
P26663,Genome polyprotein,gene_common_name
P26663,NA,gene_symbol
P26663,Genome polyprotein,gene_common_name
P26663,NA,gene_symbol
P26663,Genome polyprotein,gene_common_name
P26663,NA,gene_symbol
P26664,Genome polyprotein,gene_common_name
P26664,NA,gene_symbol
P26664,Genome polyprotein,gene_common_name
P26664,NA,gene_symbol
P26664,Genome polyprotein,gene_common_name
P26664,NA,gene_symbol
P26664,Genome polyprotein,gene_common_name
P26664,NA,gene_symbol
P26676,RNA-directed RNA polymerase L,gene_common_name
P26676,L,gene_symbol
P26789,Light-harvesting protein B-800/850 alpha chain,gene_common_name
P26789,NA,gene_symbol
P26789,Light-harvesting protein B-800/850 alpha chain,gene_common_name
P26789,NA,gene_symbol
P26789,Light-harvesting protein B-800/850 alpha chain,gene_common_name
P26789,NA,gene_symbol
P26790,Light-harvesting protein B-800/850 beta chain,gene_common_name
P26790,NA,gene_symbol
P26790,Light-harvesting protein B-800/850 beta chain,gene_common_name
P26790,NA,gene_symbol
P26790,Light-harvesting protein B-800/850 beta chain,gene_common_name
P26790,NA,gene_symbol
P26827,Cyclomaltodextrin glucanotransferase,gene_common_name
P26827,amyA,gene_symbol
P26827,Cyclomaltodextrin glucanotransferase,gene_common_name
P26827,amyA,gene_symbol
P26841,Chloramphenicol acetyltransferase,gene_common_name
P26841,cat,gene_symbol
P26918,Beta-lactamase,gene_common_name
P26918,cphA,gene_symbol
P26951,Interleukin-3 receptor subunit alpha,gene_common_name
P26951,IL3RA,gene_symbol
P27017,Aliphatic amidase expression-regulating protein,gene_common_name
P27017,amiC,gene_symbol
P27017,Aliphatic amidase expression-regulating protein,gene_common_name
P27017,amiC,gene_symbol
P27037,Activin receptor type-2A,gene_common_name
P27037,ACVR2A,gene_symbol
P27142,Adenylate kinase,gene_common_name
P27142,adk,gene_symbol
P27169,Serum paraoxonase/arylesterase 1,gene_common_name
P27169,PON1,gene_symbol
P27169,Serum paraoxonase/arylesterase 1,gene_common_name
P27169,PON1,gene_symbol
P27169,Serum paraoxonase/arylesterase 1,gene_common_name
P27169,PON1,gene_symbol
P27302,Transketolase 1,gene_common_name
P27302,tktA,gene_symbol
P27338,Amine oxidase [flavin-containing] B,gene_common_name
P27338,MAOB,gene_symbol
P27338,Amine oxidase [flavin-containing] B,gene_common_name
P27338,MAOB,gene_symbol
P27338,Amine oxidase [flavin-containing] B,gene_common_name
P27338,MAOB,gene_symbol
P27338,Amine oxidase [flavin-containing] B,gene_common_name
P27338,MAOB,gene_symbol
P27338,Amine oxidase [flavin-containing] B,gene_common_name
P27338,MAOB,gene_symbol
P27338,Amine oxidase [flavin-containing] B,gene_common_name
P27338,MAOB,gene_symbol
P27338,Amine oxidase [flavin-containing] B,gene_common_name
P27338,MAOB,gene_symbol
P27338,Amine oxidase [flavin-containing] B,gene_common_name
P27338,MAOB,gene_symbol
P27338,Amine oxidase [flavin-containing] B,gene_common_name
P27338,MAOB,gene_symbol
P27338,Amine oxidase [flavin-containing] B,gene_common_name
P27338,MAOB,gene_symbol
P27338,Amine oxidase [flavin-containing] B,gene_common_name
P27338,MAOB,gene_symbol
P27338,Amine oxidase [flavin-containing] B,gene_common_name
P27338,MAOB,gene_symbol
P27338,Amine oxidase [flavin-containing] B,gene_common_name
P27338,MAOB,gene_symbol
P27338,Amine oxidase [flavin-containing] B,gene_common_name
P27338,MAOB,gene_symbol
P27338,Amine oxidase [flavin-containing] B,gene_common_name
P27338,MAOB,gene_symbol
P27338,Amine oxidase [flavin-containing] B,gene_common_name
P27338,MAOB,gene_symbol
P27338,Amine oxidase [flavin-containing] B,gene_common_name
P27338,MAOB,gene_symbol
P27338,Amine oxidase [flavin-containing] B,gene_common_name
P27338,MAOB,gene_symbol
P27338,Amine oxidase [flavin-containing] B,gene_common_name
P27338,MAOB,gene_symbol
P27338,Amine oxidase [flavin-containing] B,gene_common_name
P27338,MAOB,gene_symbol
P27338,Amine oxidase [flavin-containing] B,gene_common_name
P27338,MAOB,gene_symbol
P27338,Amine oxidase [flavin-containing] B,gene_common_name
P27338,MAOB,gene_symbol
P27338,Amine oxidase [flavin-containing] B,gene_common_name
P27338,MAOB,gene_symbol
P27338,Amine oxidase [flavin-containing] B,gene_common_name
P27338,MAOB,gene_symbol
P27338,Amine oxidase [flavin-containing] B,gene_common_name
P27338,MAOB,gene_symbol
P27338,Amine oxidase [flavin-containing] B,gene_common_name
P27338,MAOB,gene_symbol
P27338,Amine oxidase [flavin-containing] B,gene_common_name
P27338,MAOB,gene_symbol
P27338,Amine oxidase [flavin-containing] B,gene_common_name
P27338,MAOB,gene_symbol
P27338,Amine oxidase [flavin-containing] B,gene_common_name
P27338,MAOB,gene_symbol
P27338,Amine oxidase [flavin-containing] B,gene_common_name
P27338,MAOB,gene_symbol
P27338,Amine oxidase [flavin-containing] B,gene_common_name
P27338,MAOB,gene_symbol
P27338,Amine oxidase [flavin-containing] B,gene_common_name
P27338,MAOB,gene_symbol
P27338,Amine oxidase [flavin-containing] B,gene_common_name
P27338,MAOB,gene_symbol
P27338,Amine oxidase [flavin-containing] B,gene_common_name
P27338,MAOB,gene_symbol
P27338,Amine oxidase [flavin-containing] B,gene_common_name
P27338,MAOB,gene_symbol
P27348,14-3-3 protein theta,gene_common_name
P27348,YWHAQ,gene_symbol
P27361,Mitogen-activated protein kinase 3,gene_common_name
P27361,MAPK3,gene_symbol
P27361,Mitogen-activated protein kinase 3,gene_common_name
P27361,MAPK3,gene_symbol
P27361,Mitogen-activated protein kinase 3,gene_common_name
P27361,MAPK3,gene_symbol
P27361,Mitogen-activated protein kinase 3,gene_common_name
P27361,MAPK3,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27487,Dipeptidyl peptidase 4,gene_common_name
P27487,DPP4,gene_symbol
P27505,Pyrroloquinoline-quinone synthase,gene_common_name
P27505,pqqC,gene_symbol
P27623,Glycerol-3-phosphate cytidylyltransferase,gene_common_name
P27623,tagD,gene_symbol
P27623,Glycerol-3-phosphate cytidylyltransferase,gene_common_name
P27623,tagD,gene_symbol
P27693,Alkaline protease,gene_common_name
P27693,NA,gene_symbol
P27695,DNA-(apurinic or apyrimidinic site) lyase,gene_common_name
P27695,APEX1,gene_symbol
P27696,"Acetolactate synthase, catabolic",gene_common_name
P27696,budB,gene_symbol
P27696,"Acetolactate synthase, catabolic",gene_common_name
P27696,budB,gene_symbol
P27696,"Acetolactate synthase, catabolic",gene_common_name
P27696,budB,gene_symbol
P27707,Deoxycytidine kinase,gene_common_name
P27707,DCK,gene_symbol
P27707,Deoxycytidine kinase,gene_common_name
P27707,DCK,gene_symbol
P27707,Deoxycytidine kinase,gene_common_name
P27707,DCK,gene_symbol
P27708,CAD protein,gene_common_name
P27708,CAD,gene_symbol
P27708,CAD protein,gene_common_name
P27708,CAD,gene_symbol
P27797,Calreticulin,gene_common_name
P27797,CALR,gene_symbol
P27797,Calreticulin,gene_common_name
P27797,CALR,gene_symbol
P27797,Calreticulin,gene_common_name
P27797,CALR,gene_symbol
P27797,Calreticulin,gene_common_name
P27797,CALR,gene_symbol
P27797,Calreticulin,gene_common_name
P27797,CALR,gene_symbol
P27797,Calreticulin,gene_common_name
P27797,CALR,gene_symbol
P27815,"cAMP-specific 3',5'-cyclic phosphodiesterase 4A",gene_common_name
P27815,PDE4A,gene_symbol
P27815,"cAMP-specific 3',5'-cyclic phosphodiesterase 4A",gene_common_name
P27815,PDE4A,gene_symbol
P27815,"cAMP-specific 3',5'-cyclic phosphodiesterase 4A",gene_common_name
P27815,PDE4A,gene_symbol
P27815,"cAMP-specific 3',5'-cyclic phosphodiesterase 4A",gene_common_name
P27815,PDE4A,gene_symbol
P27815,"cAMP-specific 3',5'-cyclic phosphodiesterase 4A",gene_common_name
P27815,PDE4A,gene_symbol
P27815,"cAMP-specific 3',5'-cyclic phosphodiesterase 4A",gene_common_name
P27815,PDE4A,gene_symbol
P27815,"cAMP-specific 3',5'-cyclic phosphodiesterase 4A",gene_common_name
P27815,PDE4A,gene_symbol
P27815,"cAMP-specific 3',5'-cyclic phosphodiesterase 4A",gene_common_name
P27815,PDE4A,gene_symbol
P27815,"cAMP-specific 3',5'-cyclic phosphodiesterase 4A",gene_common_name
P27815,PDE4A,gene_symbol
P27815,"cAMP-specific 3',5'-cyclic phosphodiesterase 4A",gene_common_name
P27815,PDE4A,gene_symbol
P27815,"cAMP-specific 3',5'-cyclic phosphodiesterase 4A",gene_common_name
P27815,PDE4A,gene_symbol
P27815,"cAMP-specific 3',5'-cyclic phosphodiesterase 4A",gene_common_name
P27815,PDE4A,gene_symbol
P27815,"cAMP-specific 3',5'-cyclic phosphodiesterase 4A",gene_common_name
P27815,PDE4A,gene_symbol
P27815,"cAMP-specific 3',5'-cyclic phosphodiesterase 4A",gene_common_name
P27815,PDE4A,gene_symbol
P27815,"cAMP-specific 3',5'-cyclic phosphodiesterase 4A",gene_common_name
P27815,PDE4A,gene_symbol
P27815,"cAMP-specific 3',5'-cyclic phosphodiesterase 4A",gene_common_name
P27815,PDE4A,gene_symbol
P27815,"cAMP-specific 3',5'-cyclic phosphodiesterase 4A",gene_common_name
P27815,PDE4A,gene_symbol
P27815,"cAMP-specific 3',5'-cyclic phosphodiesterase 4A",gene_common_name
P27815,PDE4A,gene_symbol
P27815,"cAMP-specific 3',5'-cyclic phosphodiesterase 4A",gene_common_name
P27815,PDE4A,gene_symbol
P27816,Microtubule-associated protein 4,gene_common_name
P27816,MAP4,gene_symbol
P27816,Microtubule-associated protein 4,gene_common_name
P27816,MAP4,gene_symbol
P27824,Calnexin,gene_common_name
P27824,CANX,gene_symbol
P27824,Calnexin,gene_common_name
P27824,CANX,gene_symbol
P27824,Calnexin,gene_common_name
P27824,CANX,gene_symbol
P27824,Calnexin,gene_common_name
P27824,CANX,gene_symbol
P27828,UDP-N-acetylglucosamine 2-epimerase,gene_common_name
P27828,wecB,gene_symbol
P27828,UDP-N-acetylglucosamine 2-epimerase,gene_common_name
P27828,wecB,gene_symbol
P27907,Neuraminidase,gene_common_name
P27907,NA,gene_symbol
P27907,Neuraminidase,gene_common_name
P27907,NA,gene_symbol
P27914,Genome polyprotein,gene_common_name
P27914,NA,gene_symbol
P27915,Genome polyprotein,gene_common_name
P27915,NA,gene_symbol
P27958,Genome polyprotein,gene_common_name
P27958,NA,gene_symbol
P27986,Phosphatidylinositol 3-kinase regulatory subunit alpha,gene_common_name
P27986,PIK3R1,gene_symbol
P27986,Phosphatidylinositol 3-kinase regulatory subunit alpha,gene_common_name
P27986,PIK3R1,gene_symbol
P27986,Phosphatidylinositol 3-kinase regulatory subunit alpha,gene_common_name
P27986,PIK3R1,gene_symbol
P28062,Proteasome subunit beta type-8,gene_common_name
P28062,PSMB8,gene_symbol
P28065,Proteasome subunit beta type-9,gene_common_name
P28065,PSMB9,gene_symbol
P28066,Proteasome subunit alpha type-5,gene_common_name
P28066,PSMA5,gene_symbol
P28070,Proteasome subunit beta type-4,gene_common_name
P28070,PSMB4,gene_symbol
P28072,Proteasome subunit beta type-6,gene_common_name
P28072,PSMB6,gene_symbol
P28074,Proteasome subunit beta type-5,gene_common_name
P28074,PSMB5,gene_symbol
P28074,Proteasome subunit beta type-5,gene_common_name
P28074,PSMB5,gene_symbol
P28074,Proteasome subunit beta type-5,gene_common_name
P28074,PSMB5,gene_symbol
P28161,Glutathione S-transferase Mu 2,gene_common_name
P28161,GSTM2,gene_symbol
P28161,Glutathione S-transferase Mu 2,gene_common_name
P28161,GSTM2,gene_symbol
P28161,Glutathione S-transferase Mu 2,gene_common_name
P28161,GSTM2,gene_symbol
P28161,Glutathione S-transferase Mu 2,gene_common_name
P28161,GSTM2,gene_symbol
P28221,5-hydroxytryptamine receptor 1D,gene_common_name
P28221,HTR1D,gene_symbol
P28221,5-hydroxytryptamine receptor 1D,gene_common_name
P28221,HTR1D,gene_symbol
P28221,5-hydroxytryptamine receptor 1D,gene_common_name
P28221,HTR1D,gene_symbol
P28221,5-hydroxytryptamine receptor 1D,gene_common_name
P28221,HTR1D,gene_symbol
P28221,5-hydroxytryptamine receptor 1D,gene_common_name
P28221,HTR1D,gene_symbol
P28221,5-hydroxytryptamine receptor 1D,gene_common_name
P28221,HTR1D,gene_symbol
P28221,5-hydroxytryptamine receptor 1D,gene_common_name
P28221,HTR1D,gene_symbol
P28221,5-hydroxytryptamine receptor 1D,gene_common_name
P28221,HTR1D,gene_symbol
P28221,5-hydroxytryptamine receptor 1D,gene_common_name
P28221,HTR1D,gene_symbol
P28221,5-hydroxytryptamine receptor 1D,gene_common_name
P28221,HTR1D,gene_symbol
P28221,5-hydroxytryptamine receptor 1D,gene_common_name
P28221,HTR1D,gene_symbol
P28221,5-hydroxytryptamine receptor 1D,gene_common_name
P28221,HTR1D,gene_symbol
P28221,5-hydroxytryptamine receptor 1D,gene_common_name
P28221,HTR1D,gene_symbol
P28221,5-hydroxytryptamine receptor 1D,gene_common_name
P28221,HTR1D,gene_symbol
P28221,5-hydroxytryptamine receptor 1D,gene_common_name
P28221,HTR1D,gene_symbol
P28221,5-hydroxytryptamine receptor 1D,gene_common_name
P28221,HTR1D,gene_symbol
P28221,5-hydroxytryptamine receptor 1D,gene_common_name
P28221,HTR1D,gene_symbol
P28221,5-hydroxytryptamine receptor 1D,gene_common_name
P28221,HTR1D,gene_symbol
P28221,5-hydroxytryptamine receptor 1D,gene_common_name
P28221,HTR1D,gene_symbol
P28221,5-hydroxytryptamine receptor 1D,gene_common_name
P28221,HTR1D,gene_symbol
P28221,5-hydroxytryptamine receptor 1D,gene_common_name
P28221,HTR1D,gene_symbol
P28221,5-hydroxytryptamine receptor 1D,gene_common_name
P28221,HTR1D,gene_symbol
P28221,5-hydroxytryptamine receptor 1D,gene_common_name
P28221,HTR1D,gene_symbol
P28221,5-hydroxytryptamine receptor 1D,gene_common_name
P28221,HTR1D,gene_symbol
P28221,5-hydroxytryptamine receptor 1D,gene_common_name
P28221,HTR1D,gene_symbol
P28221,5-hydroxytryptamine receptor 1D,gene_common_name
P28221,HTR1D,gene_symbol
P28221,5-hydroxytryptamine receptor 1D,gene_common_name
P28221,HTR1D,gene_symbol
P28221,5-hydroxytryptamine receptor 1D,gene_common_name
P28221,HTR1D,gene_symbol
P28221,5-hydroxytryptamine receptor 1D,gene_common_name
P28221,HTR1D,gene_symbol
P28221,5-hydroxytryptamine receptor 1D,gene_common_name
P28221,HTR1D,gene_symbol
P28221,5-hydroxytryptamine receptor 1D,gene_common_name
P28221,HTR1D,gene_symbol
P28221,5-hydroxytryptamine receptor 1D,gene_common_name
P28221,HTR1D,gene_symbol
P28222,5-hydroxytryptamine receptor 1B,gene_common_name
P28222,HTR1B,gene_symbol
P28222,5-hydroxytryptamine receptor 1B,gene_common_name
P28222,HTR1B,gene_symbol
P28222,5-hydroxytryptamine receptor 1B,gene_common_name
P28222,HTR1B,gene_symbol
P28222,5-hydroxytryptamine receptor 1B,gene_common_name
P28222,HTR1B,gene_symbol
P28222,5-hydroxytryptamine receptor 1B,gene_common_name
P28222,HTR1B,gene_symbol
P28222,5-hydroxytryptamine receptor 1B,gene_common_name
P28222,HTR1B,gene_symbol
P28222,5-hydroxytryptamine receptor 1B,gene_common_name
P28222,HTR1B,gene_symbol
P28222,5-hydroxytryptamine receptor 1B,gene_common_name
P28222,HTR1B,gene_symbol
P28222,5-hydroxytryptamine receptor 1B,gene_common_name
P28222,HTR1B,gene_symbol
P28222,5-hydroxytryptamine receptor 1B,gene_common_name
P28222,HTR1B,gene_symbol
P28222,5-hydroxytryptamine receptor 1B,gene_common_name
P28222,HTR1B,gene_symbol
P28222,5-hydroxytryptamine receptor 1B,gene_common_name
P28222,HTR1B,gene_symbol
P28222,5-hydroxytryptamine receptor 1B,gene_common_name
P28222,HTR1B,gene_symbol
P28222,5-hydroxytryptamine receptor 1B,gene_common_name
P28222,HTR1B,gene_symbol
P28222,5-hydroxytryptamine receptor 1B,gene_common_name
P28222,HTR1B,gene_symbol
P28222,5-hydroxytryptamine receptor 1B,gene_common_name
P28222,HTR1B,gene_symbol
P28222,5-hydroxytryptamine receptor 1B,gene_common_name
P28222,HTR1B,gene_symbol
P28222,5-hydroxytryptamine receptor 1B,gene_common_name
P28222,HTR1B,gene_symbol
P28222,5-hydroxytryptamine receptor 1B,gene_common_name
P28222,HTR1B,gene_symbol
P28222,5-hydroxytryptamine receptor 1B,gene_common_name
P28222,HTR1B,gene_symbol
P28222,5-hydroxytryptamine receptor 1B,gene_common_name
P28222,HTR1B,gene_symbol
P28222,5-hydroxytryptamine receptor 1B,gene_common_name
P28222,HTR1B,gene_symbol
P28222,5-hydroxytryptamine receptor 1B,gene_common_name
P28222,HTR1B,gene_symbol
P28222,5-hydroxytryptamine receptor 1B,gene_common_name
P28222,HTR1B,gene_symbol
P28222,5-hydroxytryptamine receptor 1B,gene_common_name
P28222,HTR1B,gene_symbol
P28222,5-hydroxytryptamine receptor 1B,gene_common_name
P28222,HTR1B,gene_symbol
P28222,5-hydroxytryptamine receptor 1B,gene_common_name
P28222,HTR1B,gene_symbol
P28222,5-hydroxytryptamine receptor 1B,gene_common_name
P28222,HTR1B,gene_symbol
P28222,5-hydroxytryptamine receptor 1B,gene_common_name
P28222,HTR1B,gene_symbol
P28222,5-hydroxytryptamine receptor 1B,gene_common_name
P28222,HTR1B,gene_symbol
P28222,5-hydroxytryptamine receptor 1B,gene_common_name
P28222,HTR1B,gene_symbol
P28222,5-hydroxytryptamine receptor 1B,gene_common_name
P28222,HTR1B,gene_symbol
P28222,5-hydroxytryptamine receptor 1B,gene_common_name
P28222,HTR1B,gene_symbol
P28222,5-hydroxytryptamine receptor 1B,gene_common_name
P28222,HTR1B,gene_symbol
P28222,5-hydroxytryptamine receptor 1B,gene_common_name
P28222,HTR1B,gene_symbol
P28222,5-hydroxytryptamine receptor 1B,gene_common_name
P28222,HTR1B,gene_symbol
P28222,5-hydroxytryptamine receptor 1B,gene_common_name
P28222,HTR1B,gene_symbol
P28222,5-hydroxytryptamine receptor 1B,gene_common_name
P28222,HTR1B,gene_symbol
P28222,5-hydroxytryptamine receptor 1B,gene_common_name
P28222,HTR1B,gene_symbol
P28223,5-hydroxytryptamine receptor 2A,gene_common_name
P28223,HTR2A,gene_symbol
P28223,5-hydroxytryptamine receptor 2A,gene_common_name
P28223,HTR2A,gene_symbol
P28223,5-hydroxytryptamine receptor 2A,gene_common_name
P28223,HTR2A,gene_symbol
P28223,5-hydroxytryptamine receptor 2A,gene_common_name
P28223,HTR2A,gene_symbol
P28223,5-hydroxytryptamine receptor 2A,gene_common_name
P28223,HTR2A,gene_symbol
P28223,5-hydroxytryptamine receptor 2A,gene_common_name
P28223,HTR2A,gene_symbol
P28223,5-hydroxytryptamine receptor 2A,gene_common_name
P28223,HTR2A,gene_symbol
P28223,5-hydroxytryptamine receptor 2A,gene_common_name
P28223,HTR2A,gene_symbol
P28223,5-hydroxytryptamine receptor 2A,gene_common_name
P28223,HTR2A,gene_symbol
P28223,5-hydroxytryptamine receptor 2A,gene_common_name
P28223,HTR2A,gene_symbol
P28223,5-hydroxytryptamine receptor 2A,gene_common_name
P28223,HTR2A,gene_symbol
P28223,5-hydroxytryptamine receptor 2A,gene_common_name
P28223,HTR2A,gene_symbol
P28223,5-hydroxytryptamine receptor 2A,gene_common_name
P28223,HTR2A,gene_symbol
P28223,5-hydroxytryptamine receptor 2A,gene_common_name
P28223,HTR2A,gene_symbol
P28223,5-hydroxytryptamine receptor 2A,gene_common_name
P28223,HTR2A,gene_symbol
